COURSE NUMBER,COURSE TITLE,MINIMUM CREDITS,MAXIMUM CREDITS,GRADING METHOD,SECTION ID,INSTRUCTOR,TOTAL SEATS,OPEN SEATS,WAITLIST COUNT,LECTURE TIME,DISCUSSION TIME,LAB TIME,UNSPECIFIED TIME MESSAGE,HAS LECTURE,HAS DISCUSSION,HAS LAB,IS NORMAL,IS BLENDED (NORMAL AND ONLINE),IS ONLINE,SPECIAL RESTRICTION,PREREQUISITE,COREQUISITE,RESTRICTION,CREDIT ONLY GRANTED FOR,FORMERLY,RECOMMENDED,CROSS-LISTED WITH,DESCRIPTION
SPHL100,Foundations of Public Health,3,3,Reg,0203,Sylvette La Touche-Howard,16,9,0,MW 12:00pm-12:50pm,F 10:00am-10:50am,,Class time/details on ELMS,1,1,0,1,1,1,,,,Must be in a major in SPHL-School of Public Health,"SPHL100, PHSC300 or SPHL600",,,,"An overview of the goals, functions, and methods of public health. After an introduction to the core concepts and tools used in public health research and practice, applications of these methodologies are considered in the context of current controversies/problems in public health.  Students work together to develop strategies for prevention and control that take into consideration different points of view, outside research, and impacts on individuals and communities."
SPHL100,Foundations of Public Health,3,3,Reg,0204,Sylvette La Touche-Howard,16,1,0,MW 12:00pm-12:50pm,F 11:00am-11:50am,,Class time/details on ELMS,1,1,0,1,1,1,,,,Must be in a major in SPHL-School of Public Health,"SPHL100, PHSC300 or SPHL600",,,,"An overview of the goals, functions, and methods of public health. After an introduction to the core concepts and tools used in public health research and practice, applications of these methodologies are considered in the context of current controversies/problems in public health.  Students work together to develop strategies for prevention and control that take into consideration different points of view, outside research, and impacts on individuals and communities."
SPHL100,Foundations of Public Health,3,3,Reg,0205,Sylvette La Touche-Howard,16,0,0,MW 12:00pm-12:50pm,F 12:00pm-12:50pm,,Class time/details on ELMS,1,1,0,1,1,1,,,,Must be in a major in SPHL-School of Public Health,"SPHL100, PHSC300 or SPHL600",,,,"An overview of the goals, functions, and methods of public health. After an introduction to the core concepts and tools used in public health research and practice, applications of these methodologies are considered in the context of current controversies/problems in public health.  Students work together to develop strategies for prevention and control that take into consideration different points of view, outside research, and impacts on individuals and communities."
SPHL100,Foundations of Public Health,3,3,Reg,0206,Sylvette La Touche-Howard,16,11,0,MW 12:00pm-12:50pm,F 1:00pm-1:50pm,,Class time/details on ELMS,1,1,0,1,1,1,,,,Must be in a major in SPHL-School of Public Health,"SPHL100, PHSC300 or SPHL600",,,,"An overview of the goals, functions, and methods of public health. After an introduction to the core concepts and tools used in public health research and practice, applications of these methodologies are considered in the context of current controversies/problems in public health.  Students work together to develop strategies for prevention and control that take into consideration different points of view, outside research, and impacts on individuals and communities."
SPHL100,Foundations of Public Health,3,3,Reg,0207,Sylvette La Touche-Howard,16,15,0,MW 12:00pm-12:50pm,F 2:00pm-2:50pm,,Class time/details on ELMS,1,1,0,1,1,1,,,,Must be in a major in SPHL-School of Public Health,"SPHL100, PHSC300 or SPHL600",,,,"An overview of the goals, functions, and methods of public health. After an introduction to the core concepts and tools used in public health research and practice, applications of these methodologies are considered in the context of current controversies/problems in public health.  Students work together to develop strategies for prevention and control that take into consideration different points of view, outside research, and impacts on individuals and communities."
SPHL100,Foundations of Public Health,3,3,Reg,0208,Sylvette La Touche-Howard,16,13,0,MW 12:00pm-12:50pm,F 3:00pm-3:50pm,,Class time/details on ELMS,1,1,0,1,1,1,,,,Must be in a major in SPHL-School of Public Health,"SPHL100, PHSC300 or SPHL600",,,,"An overview of the goals, functions, and methods of public health. After an introduction to the core concepts and tools used in public health research and practice, applications of these methodologies are considered in the context of current controversies/problems in public health.  Students work together to develop strategies for prevention and control that take into consideration different points of view, outside research, and impacts on individuals and communities."
SPHL246,Terp Restoration,1,1,"Reg, P-F",0101,Renee Stokes,20,20,0,Tu 11:00am-12:15pm,,,,1,0,0,1,0,0,,,,Students must be undergraduate majors within the School of Public Health; and permission of instructor,,,,,"This lab course is designed to assist students in improving academic strategies, learning time management practices, interacting with the faculty and greater campus community, and developing professional career aspirations. The focus will be on an exploration of the academic environment, campus resources, self-discovery tools, and skill development. Utilizing an interactive experience through facilitated discussion that develops positive relationships, students will actively explore academic opportunities offered through the School of Public Health and the University of Maryland."
SPHL333,Fundamentals of Undergraduate Teaching for Education Assistants and Mentors (UTEAM),1,1,"Reg, P-F",0101,Cynthia Kershaw,35,31,0,,,,Class time/details on ELMS,0,0,0,0,0,1,,,SPHL399,Permission of the instructor; and permission of the School of Public Health,,,,,"Supports the professional and personal development of UG students in the UTEAM program. Must be completed concurrently with the first semester of providing UTEAM support to a specific course. UTEAM members are dedicated student learners who provide peer education support for specific course as part of the teaching team and emphasizes: 1) introduction to teaching, learning, literature and practice, 2) collaboration with other UTEAM members, faculty and staff as a learning community, and 3) reflection on the knowledge and skills developed through course participation."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0111,Matthew Griffin,24,7,0,MWF 11:00am-11:50am,M 9:30am-10:45am,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0112,Matthew Griffin,24,0,0,MWF 11:00am-11:50am,M 12:30pm-1:45pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0121,Matthew Griffin,24,12,0,MWF 11:00am-11:50am,Tu 9:30am-10:45am,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0122,Matthew Griffin,24,1,0,MWF 11:00am-11:50am,Tu 11:00am-12:15pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0123,Matthew Griffin,24,0,0,MWF 11:00am-11:50am,Tu 12:30pm-1:45pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0124,Matthew Griffin,24,4,0,MWF 11:00am-11:50am,Tu 2:00pm-3:15pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0131,Matthew Griffin,24,15,0,MWF 11:00am-11:50am,W 9:30am-10:45am,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0141,Matthew Griffin,24,13,0,MWF 11:00am-11:50am,Th 12:30pm-1:45pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0211,Matthew Griffin,25,17,0,MWF 12:00pm-12:50pm,M 9:30am-10:45am,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0212,Matthew Griffin,25,5,0,MWF 12:00pm-12:50pm,M 2:00pm-3:15pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0221,Matthew Griffin,25,18,0,MWF 12:00pm-12:50pm,Tu 9:30am-10:45am,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0222,Matthew Griffin,25,0,0,MWF 12:00pm-12:50pm,Tu 11:00am-12:15pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0223,Matthew Griffin,25,2,0,MWF 12:00pm-12:50pm,Tu 12:30pm-1:45pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0224,Matthew Griffin,25,3,0,MWF 12:00pm-12:50pm,Tu 2:00pm-3:15pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0231,Matthew Griffin,25,23,0,MWF 12:00pm-12:50pm,W 9:30am-10:45am,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0241,Matthew Griffin,25,18,0,MWF 12:00pm-12:50pm,Th 9:30am-10:45am,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0311,Archana Khurana,24,22,0,MWF 2:00pm-2:50pm,M 11:00am-12:15pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0312,Archana Khurana,24,13,0,MWF 2:00pm-2:50pm,M 12:30pm-1:45pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0321,Archana Khurana,24,21,0,MWF 2:00pm-2:50pm,W 11:00am-12:15pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0322,Archana Khurana,24,14,0,MWF 2:00pm-2:50pm,W 12:30pm-1:45pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0331,Archana Khurana,24,12,0,MWF 2:00pm-2:50pm,Th 9:30am-10:45am,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",0333,Archana Khurana,24,5,0,MWF 2:00pm-2:50pm,Th 12:30pm-1:45pm,,,1,1,0,1,0,0,,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",FC01,Instructor: TBA,32,8,0,MW 3:00pm-4:15pm,Tu 3:00pm-4:15pm,,,1,1,0,1,0,0,Restricted to students in Freshmen Connection.,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT100,Elementary Statistics and Probability,3,3,"Reg, P-F, Aud",FC02,Instructor: TBA,32,23,0,MW 3:00pm-4:15pm,Th 3:00pm-4:15pm,,,1,1,0,1,0,0,Restricted to students in Freshmen Connection.,"MATH110, MATH112, MATH113, or MATH115; or permission of CMNS-Mathematics department; or must have math eligibility of STAT100 or higher and math eligibility is based on the Math Placement Exam or the successful completion of Math 003 with appropriate eligibility",,Must not have completed MATH111; or must not have completed any STAT course with a prerequisite of MATH141,DATA100 or STAT100,,,DATA100,"Simplest tests of statistical hypotheses; applications to before-and-after and matched pair studies. Events, probability, combinations, independence. Binomial probabilities, confidence limits. Random variables, expected values, median, variance. Tests based on ranks. Law of large numbers, normal approximation. Estimates of mean and variance."
STAT110,Applications of R for Data Science,1,1,"Reg, P-F, Aud",0101,Susan Mazzullo,160,0,16,,,,Class time/details on ELMS,0,0,0,0,0,1,,"DATA100, STAT100, or MATH135; or any 400-level STAT course",,,STAT110 or DATA110,,,DATA110,"Intended to prepare students for subsequent courses requiring computation with R, providing powerful and easy to use tools for statistical data analysis. Covers basics of R and R Studio including file handling, data simulation, graphical displays, vector and function operations, probability distributions, and inferential techniques for data analysis."
STAT386,Experiential Learning,3,6,"Reg, P-F",2801,Instructor: TBA,10,10,0,,,,Contact department or instructor for details.,0,0,0,1,0,0,,Must have learning proposal approved by the CMNS-Mathematics Department,,,,,,,
STAT386,Experiential Learning,3,6,"Reg, P-F",3903,Instructor: TBA,10,10,0,,,,Contact department or instructor for details.,0,0,0,1,0,0,,Must have learning proposal approved by the CMNS-Mathematics Department,,,,,,,
STAT386,Experiential Learning,3,6,"Reg, P-F",5001,Instructor: TBA,10,10,0,,,,Contact department or instructor for details.,0,0,0,1,0,0,,Must have learning proposal approved by the CMNS-Mathematics Department,,,,,,,
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0111,Jonathan Fernandes,25,0,12,MWF 1:00pm-1:50pm,Tu 1:00pm-1:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0112,Jonathan Fernandes,25,0,11,MWF 1:00pm-1:50pm,Tu 1:00pm-1:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0113,Jonathan Fernandes,25,0,11,MWF 1:00pm-1:50pm,Tu 1:00pm-1:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0121,Jonathan Fernandes,20,0,1,MWF 1:00pm-1:50pm,Tu 2:00pm-2:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0122,Jonathan Fernandes,25,0,1,MWF 1:00pm-1:50pm,Tu 2:00pm-2:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0123,Jonathan Fernandes,25,0,2,MWF 1:00pm-1:50pm,Tu 2:00pm-2:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0131,Jonathan Fernandes,25,0,1,MWF 1:00pm-1:50pm,Tu 3:00pm-3:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0132,Jonathan Fernandes,25,0,1,MWF 1:00pm-1:50pm,Tu 3:00pm-3:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0133,Jonathan Fernandes,25,0,1,MWF 1:00pm-1:50pm,Tu 3:00pm-3:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0211,Mestiyage Gunatilleka,25,0,4,TuTh 9:30am-10:45am,M 9:00am-9:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
